ID_Alumno,Universidad,Carrera,Edad,Genero,Anio_Cursada,Horas_Estudio_Semanal,Asistencia_Porcentaje,Trabaja,Promedio_Academico,Materias_Aprobadas,Materias_Recursadas,Satisfaccion_Carrera,Indice_Permanencia
1734,UTN,Medicina,27,Otro,3,10,86.9,Si,6.1,14,1,5.6,100.0
1735,UNC,Psicología,26,M,5,17,54.2,Si,8.8,30,0,7.2,100.0
1736,UNC,Ciencia De Datos,18,F,1,5,89.7,No,6.8,6,3,5.5,100.0
1737,UNC,Ingeniería,29,Otro,5,31,77.1,No,10.0,32,0,8.9,100.0
1738,UNLP,Ingeniería,31,M,4,17,95.3,Si,9.4,22,0,7.3,100.0
1739,UNSAM,Derecho,21,F,1,14,66.8,No,6.0,4,2,4.6,75.7
1740,UNLP,Ciencia De Datos,25,Otro,3,17,95.2,No,10.0,24,3,6.3,100.0
1741,UBA,Medicina,20,Otro,5,19,70.2,No,7.7,31,0,7.7,100.0
1742,UNC,Psicología,21,F,3,13,91.5,No,10.0,16,4,6.4,100.0
1744,UNLaM,Medicina,21,M,2,10,88.3,No,8.1,11,2,5.8,100.0
1745,UBA,Psicología,28,F,2,11,74.2,Si,9.5,13,2,7.1,100.0
1746,UTN,Medicina,23,Otro,2,15,60.0,Si,8.8,11,3,6.3,100.0
1747,UNSAM,Ingeniería,31,Otro,3,17,79.3,Si,7.1,16,1,6.1,100.0
1748,UBA,Economía,22,F,4,20,83.4,Si,9.4,24,1,7.2,100.0
1749,UNSAM,Ciencia De Datos,24,F,4,14,88.1,Si,10.0,24,3,7.8,100.0
1750,UNLP,Ciencia De Datos,20,F,3,11,96.3,No,9.1,24,4,6.9,100.0
1751,UNLP,Ciencia De Datos,28,F,3,20,84.4,Si,10.0,15,3,6.8,100.0
1752,UTN,Psicología,28,M,5,23,79.0,Si,9.7,27,1,8.4,100.0
1753,UNSAM,Economía,29,Otro,1,10,87.4,No,6.1,4,0,6.2,100.0
1754,UNSAM,Psicología,22,F,2,11,100.0,No,9.6,15,1,8.8,100.0
1755,UNC,Economía,22,M,5,25,100.0,Si,10.0,40,3,6.7,100.0
1756,UNC,Ciencia De Datos,17,M,3,14,89.8,No,10.0,20,0,9.5,100.0
1757,UTN,Medicina,27,M,1,8,84.9,No,6.9,1,2,4.8,96.6
1758,UNLP,Derecho,17,F,6,20,87.7,Si,9.2,34,5,5.4,100.0
1759,UNLaM,Derecho,30,Otro,6,25,84.6,No,10.0,41,0,9.1,100.0
1760,UNSAM,Ingeniería,22,F,1,21,90.2,No,8.8,0,2,7.2,100.0
1761,UNSAM,Derecho,24,Otro,2,17,66.7,Si,7.5,14,1,7.4,89.0
1762,UNC,Economía,29,Otro,5,16,76.1,No,7.7,34,2,6.6,100.0
1763,UNC,Ingeniería,34,M,5,25,77.1,No,10.0,32,0,9.5,100.0
1764,UNSAM,Economía,25,M,3,12,77.7,No,8.5,22,0,8.2,100.0
1767,UNSAM,Ciencia De Datos,23,F,4,18,81.9,Si,9.1,32,3,6.5,100.0
1769,UNC,Medicina,24,M,2,8,77.0,No,5.5,8,6,1.9,69.8
1770,UNC,Ciencia De Datos,20,Otro,6,18,80.3,No,8.2,42,2,6.4,100.0
1771,UTN,Medicina,31,M,6,15,85.7,No,8.6,35,1,7.5,100.0
1772,UBA,Ingeniería,22,Otro,5,25,100.0,No,10.0,24,1,9.1,100.0
1773,UBA,Derecho,21,Otro,4,14,77.8,Si,7.7,26,1,6.0,100.0
1774,UNLaM,Ingeniería,24,F,2,9,88.4,Si,8.9,17,2,7.1,100.0
1775,UNLP,Psicología,33,Otro,2,18,71.6,No,8.5,9,1,7.7,97.3
1776,UTN,Psicología,30,M,6,21,80.3,No,7.5,29,2,5.7,100.0
1777,UNLP,Economía,27,F,4,14,69.0,Si,8.0,19,1,7.2,95.8
1780,UNC,Medicina,32,M,6,15,84.4,Si,7.8,36,0,8.1,100.0
1781,UNLP,Psicología,21,F,5,22,100.0,No,9.8,27,2,7.0,100.0
1782,UBA,Psicología,22,Otro,3,14,86.9,Si,9.9,21,5,6.9,100.0
1783,UNLP,Psicología,20,M,1,2,100.0,Si,5.1,9,0,4.5,81.7
1784,UNC,Economía,23,M,1,120,84.2,No,8.5,2,4,6.6,100.0
1785,UBA,Ciencia De Datos,26,F,4,13,61.8,No,6.8,22,5,3.0,89.3
1786,UBA,Derecho,27,Otro,2,15,86.9,No,9.5,15,4,5.5,100.0
1787,UTN,Economía,18,F,4,16,82.1,No,8.9,15,0,8.5,100.0
1789,UBA,Economía,17,F,1,20,93.8,No,10.0,5,2,8.6,100.0
1790,UNC,Economía,29,M,4,20,89.5,No,7.9,20,2,5.6,100.0
1791,UNC,Ciencia De Datos,24,F,3,5,91.9,Si,5.9,20,3,4.7,87.5
1792,UTN,Ingeniería,23,F,3,19,66.2,No,7.5,13,0,7.2,94.3
1793,UNSAM,Economía,17,M,6,20,72.0,Si,9.0,37,2,7.2,100.0
1794,UTN,Derecho,27,M,3,20,99.6,No,10.0,21,0,9.6,100.0
1795,UNLP,Derecho,22,F,2,10,95.1,No,6.5,10,3,5.3,100.0
1796,UNLaM,Ciencia De Datos,31,Otro,2,11,76.1,No,6.2,17,0,5.3,100.0
1798,UNLaM,Economía,30,F,4,17,93.1,No,9.8,33,0,8.7,100.0
1799,UNLP,Derecho,17,Otro,2,12,86.1,No,8.0,12,3,4.9,100.0
1800,UBA,Medicina,25,F,1,16,76.4,No,8.0,6,1,6.5,100.0
1801,UTN,Medicina,25,F,3,14,88.9,No,8.5,19,0,8.0,100.0
1802,UNSAM,Ingeniería,26,Otro,4,21,85.6,Si,8.6,22,0,7.9,100.0
1803,UNSAM,Economía,18,F,2,15,77.6,Si,6.8,11,2,5.8,94.7
1804,UNLP,Derecho,21,M,6,24,76.8,Si,10.0,38,0,8.9,100.0
1805,UNC,Economía,27,M,5,15,88.4,No,10.0,25,2,7.5,100.0
1806,UTN,Derecho,26,M,1,10,62.8,Si,5.5,5,1,5.1,66.1
1807,UTN,Ciencia De Datos,23,Otro,4,16,73.1,Si,10.0,18,0,8.9,100.0
1808,UBA,Psicología,26,F,2,7,100.0,Si,6.1,18,2,4.2,100.0
1809,UNLP,Ingeniería,18,F,6,27,54.4,No,10.0,36,1,8.6,100.0
1810,UNC,Medicina,23,M,4,21,64.9,No,8.3,25,1,7.2,100.0
1811,UNC,Psicología,22,Otro,3,19,45.5,Si,7.0,17,1,5.9,71.7
1812,UNLaM,Medicina,28,F,5,15,89.3,Si,8.0,24,0,6.9,100.0
1813,UNLaM,Ingeniería,25,F,2,14,81.9,No,10.0,8,0,9.1,100.0
1814,UBA,Economía,28,Otro,6,21,83.5,Si,9.3,37,0,9.1,100.0
1815,UBA,Derecho,30,M,5,19,67.4,Si,9.5,33,0,7.5,100.0
1816,UNC,Economía,28,F,2,6,98.0,No,6.1,9,0,6.4,100.0
1817,UTN,Psicología,22,M,3,16,100.0,No,8.0,17,1,6.1,100.0
1818,UNLP,Psicología,23,F,1,20,88.6,Si,10.0,7,0,8.2,100.0
1819,UTN,Psicología,21,F,2,14,78.9,Si,7.7,5,4,5.8,100.0
1820,UBA,Ciencia De Datos,22,M,2,7,91.5,No,5.5,10,2,5.5,100.0
1821,UNLP,Ciencia De Datos,25,F,6,16,82.4,Si,8.8,41,1,7.2,100.0
1822,UNLaM,Ingeniería,23,F,3,11,88.9,Si,8.2,11,1,7.3,100.0
1823,UNSAM,Medicina,23,M,5,19,81.9,No,8.9,31,3,6.1,100.0
1824,UNLaM,Medicina,26,F,2,14,72.3,No,8.1,16,0,6.9,92.7
1825,UNLaM,Derecho,19,Otro,4,14,70.0,Si,8.1,23,3,5.6,91.6
1826,UNC,Psicología,25,F,1,2,78.7,No,8.0,5,0,7.3,100.0
1827,UNC,Economía,27,M,6,16,61.3,Si,8.3,34,0,7.1,100.0
1828,UNC,Ingeniería,24,F,4,17,82.7,No,7.0,22,5,3.5,94.5
1829,UNSAM,Ingeniería,22,F,5,13,85.4,No,8.8,30,0,8.1,100.0
1830,UNLaM,Psicología,31,Otro,5,24,100.0,No,9.7,25,3,6.6,100.0
1831,UNSAM,Derecho,26,Otro,3,14,83.5,No,6.8,17,2,6.0,93.1
1832,UNLaM,Derecho,25,M,4,21,100.0,No,10.0,31,7,5.5,100.0
1833,UNSAM,Derecho,26,M,6,17,86.4,No,8.5,29,0,6.7,100.0
1834,UNC,Medicina,24,F,3,13,81.7,No,8.2,14,2,6.7,100.0
1835,UNC,Derecho,17,Otro,6,25,97.5,Si,10.0,39,1,8.1,100.0
1836,UBA,Economía,21,F,6,29,91.4,No,10.0,35,4,6.4,100.0
1837,UNC,Economía,23,F,1,14,78.3,No,8.5,3,0,7.6,100.0
1838,UBA,Psicología,17,M,6,24,68.3,Si,9.3,33,1,8.0,100.0
1839,UNC,Ciencia De Datos,30,Otro,3,8,83.6,Si,7.9,20,0,7.6,100.0
1840,UNSAM,Ciencia De Datos,24,F,4,12,100.0,No,10.0,19,0,8.5,100.0
1841,UNSAM,Ciencia De Datos,27,Otro,6,19,51.5,No,8.5,36,1,6.3,90.5
1843,UTN,Psicología,30,M,1,8,81.9,No,6.7,4,3,5.3,100.0
1845,UNSAM,Medicina,18,Otro,5,19,77.9,Si,9.7,31,2,8.4,100.0
1846,UTN,Derecho,20,Otro,5,18,97.5,No,9.7,25,0,9.4,100.0
1847,UTN,Economía,22,F,3,11,81.0,No,6.9,19,0,6.0,100.0
1848,UBA,Psicología,23,M,4,14,84.3,Si,9.2,24,0,7.8,100.0
1849,UNSAM,Ciencia De Datos,22,F,2,11,85.1,Si,6.0,8,1,4.8,100.0
1851,UBA,Psicología,29,Otro,6,17,94.1,Si,10.0,45,5,7.1,100.0
1852,UNLP,Medicina,17,M,5,15,58.5,Si,7.8,27,1,7.1,100.0
1853,UTN,Medicina,24,Otro,3,20,86.3,No,9.9,17,4,6.3,100.0
1854,UBA,Medicina,22,F,1,9,91.5,No,7.9,6,0,7.9,100.0
1855,UNLaM,Medicina,25,M,4,16,81.5,No,7.7,24,4,5.7,93.7
1856,UTN,Ciencia De Datos,24,F,5,20,85.1,Si,10.0,35,3,7.3,100.0
1857,UNLaM,Ingeniería,22,F,4,15,67.6,No,6.2,29,4,4.5,73.0
1858,UNC,Ciencia De Datos,27,M,3,5,74.7,Si,6.2,15,2,4.5,95.0
1859,UNC,Economía,17,F,5,22,50.7,No,8.4,33,1,6.6,89.4
1860,UNLaM,Psicología,30,F,3,18,82.7,No,8.8,13,2,6.3,100.0
1861,UNC,Ingeniería,18,M,6,19,65.8,No,7.4,38,4,5.6,87.6
1862,UNC,Derecho,17,Otro,4,13,81.0,No,7.8,26,1,6.1,92.4
1863,UNSAM,Psicología,36,M,5,23,64.7,Si,10.0,30,2,8.5,100.0
1864,UNSAM,Psicología,19,Otro,5,16,83.0,Si,7.4,28,5,5.3,96.5
1865,UNLaM,Economía,24,Otro,6,24,80.0,No,9.6,37,5,5.6,100.0
1866,UBA,Psicología,17,Otro,4,14,61.0,No,9.7,29,3,6.6,100.0
1867,UTN,Economía,21,F,6,17,67.2,No,7.4,37,3,4.7,93.5
1868,UNLaM,Medicina,28,F,4,24,85.1,Si,9.6,18,5,5.5,100.0
1869,UNSAM,Psicología,20,M,4,26,81.7,Si,10.0,27,0,8.6,100.0
1870,UNSAM,Ingeniería,24,F,2,8,71.9,No,6.1,19,0,5.4,98.7
1871,UTN,Psicología,22,F,4,15,83.0,No,7.2,19,0,6.2,100.0
1872,UBA,Economía,22,M,6,18,86.1,No,9.5,40,1,7.4,100.0
1873,UNSAM,Ingeniería,23,M,3,17,77.4,No,10.0,12,0,9.3,100.0
1874,UTN,Ingeniería,24,F,6,23,92.3,No,10.0,37,0,7.8,100.0
1875,UNLaM,Ingeniería,21,F,3,3,80.6,Si,6.8,14,2,5.5,100.0
1876,UNLaM,Derecho,17,Otro,6,21,85.2,No,10.0,42,3,7.4,100.0
1877,UBA,Economía,24,F,3,8,73.2,No,6.2,12,1,5.7,99.6
1878,UNLP,Ingeniería,21,F,1,17,89.2,Si,8.1,0,0,7.6,100.0
1879,UNSAM,Medicina,34,Otro,5,15,84.1,Si,9.0,28,2,6.4,100.0
1880,UNSAM,Derecho,24,F,4,10,87.4,Si,9.6,19,0,9.2,100.0
1881,UNC,Economía,21,F,4,13,94.9,No,8.6,19,4,5.4,100.0
1882,UNSAM,Psicología,27,M,6,24,75.2,Si,10.0,38,1,9.0,100.0
1883,UBA,Ciencia De Datos,23,Otro,2,18,89.6,Si,9.8,11,2,8.5,100.0
1884,UNLaM,Ciencia De Datos,27,F,4,16,81.5,Si,7.9,18,3,5.1,100.0
1885,UNSAM,Ingeniería,30,M,4,28,80.9,No,10.0,27,2,8.1,100.0
1886,UNLP,Ciencia De Datos,26,M,6,29,79.1,Si,8.9,37,2,7.5,100.0
1887,UBA,Ingeniería,26,Otro,5,16,79.7,No,7.4,28,0,7.9,100.0
1888,UNSAM,Ingeniería,27,F,4,14,82.4,No,10.0,17,2,6.7,100.0
1889,UBA,Derecho,23,F,4,24,84.4,No,10.0,24,3,7.4,100.0
1890,UTN,Ingeniería,17,F,2,15,66.8,No,8.2,11,2,5.5,93.4
1891,UNC,Derecho,30,M,4,10,85.1,Si,9.3,19,2,7.6,100.0
1892,UTN,Psicología,22,F,2,22,84.3,No,8.9,12,2,6.1,100.0
1893,UNLaM,Ingeniería,29,M,6,22,87.8,No,10.0,28,3,7.5,100.0
1894,UNLP,Psicología,25,M,4,17,57.9,Si,8.4,28,0,6.9,100.0
1895,UNC,Derecho,21,Otro,3,17,80.7,No,10.0,11,1,8.1,100.0
1896,UBA,Economía,28,Otro,4,18,84.0,No,7.2,20,0,7.7,100.0
1897,UNC,Economía,23,Otro,1,6,81.1,No,7.7,0,0,6.5,100.0
1898,UTN,Medicina,18,Otro,5,18,69.6,No,8.7,30,4,6.8,100.0
1899,UNLP,Derecho,26,M,6,23,78.7,Si,10.0,37,0,8.3,100.0
1900,UNLP,Ingeniería,25,Otro,6,14,93.8,Si,7.6,34,0,7.7,100.0
1901,UNLaM,Psicología,29,Otro,4,17,74.2,Si,8.8,22,2,7.3,100.0
1902,UBA,Derecho,24,M,5,15,93.4,Si,7.3,31,4,5.4,100.0
1903,UNLaM,Medicina,30,F,6,12,74.0,Si,8.4,44,3,6.6,100.0
1905,UNSAM,Psicología,19,M,3,12,83.3,No,6.8,13,0,6.9,100.0
1906,UNLaM,Derecho,31,F,5,23,88.5,Si,9.5,17,0,8.7,100.0
1907,UNC,Economía,23,Otro,3,26,75.7,Si,10.0,19,2,7.6,100.0
1908,UNLaM,Ciencia De Datos,27,F,3,14,82.1,Si,7.8,21,1,6.5,100.0
1909,UTN,Ciencia De Datos,19,Otro,6,21,75.1,No,8.2,35,0,7.9,100.0
1910,UBA,Derecho,25,Otro,5,17,68.5,No,8.3,30,0,8.3,100.0
1911,UNC,Ingeniería,21,M,5,23,100.0,Si,9.9,35,0,9.3,100.0
1912,UNLaM,Economía,24,F,1,11,66.7,No,5.6,8,0,4.8,69.8
1915,UNSAM,Ingeniería,25,M,5,10,92.5,Si,7.5,30,1,7.5,100.0
1916,UNC,Derecho,31,Otro,4,12,84.3,Si,6.9,25,0,7.2,99.0
1917,UBA,Derecho,17,M,1,7,95.1,No,6.0,10,0,6.4,100.0
1918,UNSAM,Ingeniería,22,M,3,21,71.2,Si,9.5,15,2,8.1,100.0
1919,UNC,Economía,19,F,4,20,81.3,Si,10.0,25,0,8.7,100.0
1920,UNC,Psicología,25,Otro,2,7,85.2,Si,5.6,20,1,5.6,81.0
1921,UTN,Psicología,24,Otro,4,18,100.0,No,8.0,16,0,7.6,100.0
1922,UTN,Psicología,21,Otro,3,13,60.1,Si,6.3,17,2,4.7,70.6
1923,UNC,Ciencia De Datos,20,F,5,22,77.2,Si,10.0,28,4,6.8,100.0
1924,UNSAM,Psicología,22,Otro,6,19,85.2,No,9.6,32,5,6.6,100.0
1925,UNSAM,Ingeniería,28,M,6,23,91.3,No,8.3,27,0,7.2,100.0
1926,UBA,Psicología,18,Otro,3,15,61.0,No,6.9,15,0,7.3,91.4
1927,UNLaM,Psicología,24,Otro,1,12,65.4,No,5.6,5,3,3.7,69.7
1928,UNLP,Medicina,23,Otro,3,8,79.7,Si,7.9,17,0,7.7,98.6
1929,UNLaM,Ingeniería,20,F,3,16,68.0,No,7.8,11,0,8.0,100.0
1930,UTN,Derecho,25,F,3,22,100.0,No,10.0,20,1,8.8,100.0
1931,UTN,Ciencia De Datos,21,F,3,13,64.5,Si,9.6,20,1,7.5,100.0
1932,UBA,Ciencia De Datos,26,F,6,24,95.4,No,8.5,30,4,5.1,100.0
1933,UTN,Ingeniería,25,M,5,21,86.4,No,10.0,26,4,7.3,100.0
1934,UNC,Economía,29,F,6,22,76.3,No,9.4,32,3,7.1,100.0
1935,UBA,Derecho,27,M,6,27,99.9,No,9.8,32,0,9.5,100.0
1936,UTN,Derecho,21,M,2,19,83.1,Si,7.7,15,1,6.7,99.2
1937,UNSAM,Derecho,22,Otro,6,20,73.9,No,9.1,39,2,7.8,100.0
1938,UNSAM,Ciencia De Datos,35,Otro,5,16,83.8,Si,10.0,39,2,8.6,100.0
1939,UNC,Economía,23,F,5,11,89.7,Si,6.1,31,1,5.9,100.0
1940,UNSAM,Ciencia De Datos,17,Otro,2,8,90.2,No,8.4,1,0,8.1,100.0
1941,UNC,Ciencia De Datos,26,F,4,16,97.9,Si,7.9,25,1,7.1,100.0
1942,UBA,Psicología,21,M,6,20,73.6,Si,9.5,28,0,8.0,100.0
1943,UNLP,Psicología,22,F,4,13,83.3,Si,9.3,21,2,7.7,100.0
1944,UBA,Economía,26,M,2,10,83.3,No,8.3,9,1,7.9,100.0
1945,UNLP,Ciencia De Datos,25,F,3,19,73.6,No,7.1,21,3,5.5,98.8
1946,UNC,Derecho,24,M,2,14,79.4,No,9.1,13,2,8.1,100.0
1947,UBA,Ingeniería,29,F,1,13,75.4,No,6.2,2,2,5.7,81.8
1948,UNLaM,Ciencia De Datos,21,Otro,5,16,97.4,No,8.5,33,0,7.7,100.0
1949,UBA,Derecho,23,F,3,18,69.5,No,7.3,26,3,4.7,89.5
1950,UBA,Derecho,22,F,6,27,94.1,Si,10.0,33,4,5.7,100.0
1951,UNC,Derecho,24,F,2,10,67.7,Si,7.4,14,0,6.6,95.0
1952,UBA,Psicología,27,M,3,12,74.2,Si,8.7,23,1,6.8,100.0
1953,UNSAM,Ciencia De Datos,24,M,2,15,79.6,No,10.0,7,1,8.6,100.0
1954,UNC,Derecho,17,M,3,10,64.5,Si,7.3,22,0,7.9,93.6
1955,UBA,Psicología,22,F,5,21,94.2,No,10.0,25,4,7.3,100.0
1956,UNSAM,Ingeniería,21,F,5,21,87.2,No,10.0,29,0,8.4,100.0
1958,UNSAM,Economía,32,Otro,6,18,76.5,Si,9.6,37,3,7.6,100.0
1959,UBA,Medicina,20,F,3,12,89.5,No,6.5,16,0,5.4,97.1
1960,UTN,Derecho,19,M,3,15,77.6,Si,10.0,17,0,8.9,100.0
1961,UNC,Economía,26,M,4,20,88.7,No,10.0,12,0,9.0,100.0
1962,UTN,Ingeniería,27,M,4,20,81.5,No,8.1,22,2,7.0,100.0
1963,UNC,Derecho,18,F,1,11,92.6,Si,9.8,0,1,8.9,100.0
1965,UNLaM,Medicina,26,Otro,1,5,73.5,Si,8.5,3,3,6.3,100.0
1966,UTN,Psicología,21,M,4,14,83.1,No,6.9,24,0,7.1,100.0
1967,UTN,Ciencia De Datos,28,Otro,6,19,84.9,No,10.0,32,0,8.3,100.0
1968,UTN,Medicina,21,F,6,24,73.7,No,10.0,35,2,7.6,100.0
1969,UNSAM,Psicología,32,F,4,16,99.8,Si,8.5,24,0,7.2,100.0
1970,UNSAM,Derecho,28,Otro,2,14,93.7,Si,8.4,10,0,8.2,100.0
1971,UNLP,Medicina,26,F,1,8,81.8,No,6.8,0,2,6.4,93.1
1972,UNLaM,Ciencia De Datos,29,Otro,5,17,72.5,No,9.7,30,3,7.1,100.0
1973,UNLaM,Ciencia De Datos,19,F,5,14,95.0,Si,8.4,32,0,8.4,100.0
1974,UNC,Economía,21,M,6,22,99.4,No,9.4,34,2,7.2,100.0
1975,UBA,Economía,21,M,1,9,76.4,Si,7.0,10,0,6.1,85.1
1976,UTN,Ingeniería,20,M,1,8,80.3,Si,7.4,2,3,5.5,100.0
1977,UNC,Ciencia De Datos,24,Otro,5,17,73.2,No,7.7,24,4,4.5,100.0
1978,UBA,Ingeniería,22,F,4,19,85.0,No,8.4,20,3,6.9,100.0
1979,UNSAM,Medicina,25,M,4,15,70.5,Si,8.6,22,1,6.6,98.3
1980,UNSAM,Economía,35,M,3,14,97.2,Si,9.7,14,2,8.2,100.0
1981,UNC,Derecho,26,F,5,16,68.1,Si,6.5,34,3,4.7,91.5
1982,UNLaM,Ingeniería,17,F,6,22,84.1,No,8.6,39,2,7.1,100.0
1983,UNLP,Ingeniería,25,M,6,29,88.4,Si,10.0,37,3,6.4,100.0
1984,UNLaM,Psicología,27,M,2,10,91.7,Si,8.5,1,0,7.8,100.0
1985,UNLaM,Ciencia De Datos,30,Otro,3,21,68.3,No,10.0,11,1,9.1,100.0
1986,UNSAM,Derecho,26,F,6,19,78.2,Si,10.0,30,0,9.1,100.0
1987,UNLaM,Medicina,27,M,6,14,72.4,Si,6.5,37,1,5.6,100.0
1988,UNLaM,Economía,17,F,1,6,79.0,No,6.0,7,0,6.3,84.2
1989,UNLP,Ciencia De Datos,22,F,6,10,81.4,No,7.9,42,1,7.0,100.0
1990,UNLaM,Ingeniería,27,F,1,4,56.5,Si,7.4,8,4,4.7,99.7
1991,UNLP,Psicología,27,Otro,2,16,79.2,No,7.3,11,3,4.8,98.0
1992,UNSAM,Derecho,22,Otro,4,22,69.1,No,8.6,26,0,8.3,100.0
1993,UNSAM,Derecho,27,F,1,19,78.6,Si,7.3,7,0,6.2,96.9
1994,UTN,Ingeniería,26,M,6,22,83.8,No,8.9,37,0,7.4,100.0
1995,UNLP,Psicología,22,F,1,5,98.4,Si,8.8,4,3,5.9,100.0
1996,UNC,Ingeniería,23,M,1,12,82.7,Si,6.3,2,2,5.9,100.0
1997,UTN,Medicina,29,F,5,16,80.0,Si,10.0,30,0,7.9,100.0
1998,UNLP,Medicina,24,F,6,17,92.3,No,7.3,34,5,4.1,100.0
1999,UNC,Economía,19,M,5,9,94.8,No,5.9,27,0,6.5,100.0
2000,UTN,Derecho,26,F,6,15,97.2,Si,9.9,39,3,7.2,100.0
2001,UNC,Psicología,22,F,5,8,94.5,Si,7.3,27,0,6.0,97.8
2002,UNLaM,Economía,27,M,2,120,67.6,No,6.5,11,4,3.7,79.2
2004,UBA,Psicología,27,M,1,11,76.4,Si,9.5,10,2,7.3,100.0
2005,UBA,Derecho,20,Otro,6,18,91.5,No,7.5,35,2,5.8,100.0
2006,UNLaM,Derecho,31,Otro,4,15,71.8,Si,6.6,26,1,6.8,84.9
2007,UNLaM,Ciencia De Datos,17,M,1,7,90.5,No,6.6,5,4,3.7,100.0
2008,UTN,Economía,28,M,2,7,81.1,Si,9.2,15,1,7.0,100.0
2009,UNLaM,Economía,24,Otro,4,20,76.1,Si,10.0,24,1,9.1,100.0
2010,UNC,Medicina,22,M,4,18,100.0,No,10.0,21,0,7.7,100.0
2011,UNLaM,Ingeniería,32,Otro,3,10,79.3,Si,6.8,21,0,7.5,100.0
2012,UTN,Medicina,25,M,4,24,84.1,No,8.4,22,0,7.4,100.0
2013,UNLP,Economía,26,Otro,4,10,82.7,Si,9.3,24,4,5.3,100.0
2014,UBA,Psicología,25,M,1,7,88.9,No,6.7,7,2,4.8,100.0
2015,UBA,Derecho,18,Otro,2,8,83.4,Si,8.4,2,3,6.1,100.0
2016,UNSAM,Ingeniería,28,Otro,2,13,100.0,No,9.0,10,0,8.7,100.0
2017,UNLP,Ingeniería,22,M,6,14,96.0,Si,10.0,40,0,7.8,100.0
2018,UTN,Economía,24,F,2,20,85.4,No,8.9,5,3,5.5,100.0
2019,UNLP,Derecho,17,Otro,1,16,64.3,No,7.1,5,2,6.7,81.1
2020,UTN,Ciencia De Datos,27,M,2,24,78.6,No,9.0,4,3,5.7,100.0
2021,UNLaM,Medicina,26,M,2,16,86.8,No,8.7,15,2,6.2,100.0
2022,UNLaM,Economía,21,F,4,16,67.8,Si,10.0,25,4,6.3,100.0
2024,UNSAM,Ingeniería,30,Otro,4,18,80.4,No,7.8,27,0,7.0,100.0
2025,UNC,Medicina,27,Otro,5,20,86.2,Si,7.9,33,1,6.5,100.0
2026,UTN,Derecho,18,Otro,3,13,78.3,Si,6.3,12,2,6.2,100.0
2027,UTN,Ingeniería,26,Otro,6,24,85.8,Si,9.1,42,2,7.5,100.0
2028,UTN,Derecho,17,Otro,6,17,86.9,Si,9.0,37,0,7.8,100.0
2029,UNLP,Psicología,17,Otro,2,15,77.6,No,9.0,11,5,4.7,100.0
2030,UNLP,Medicina,22,F,4,13,88.5,Si,10.0,18,1,7.3,100.0
2031,UBA,Ingeniería,24,F,4,17,96.4,Si,10.0,23,2,8.1,100.0
2032,UNLP,Ingeniería,17,M,5,18,89.7,No,10.0,33,6,4.7,100.0
2033,UTN,Derecho,26,F,4,16,87.1,Si,8.7,14,2,6.9,100.0
2034,UNC,Ingeniería,27,Otro,2,14,93.0,No,10.0,8,3,6.4,100.0
2036,UNLP,Medicina,26,Otro,5,14,76.7,Si,9.5,31,0,8.4,100.0
2037,UNLaM,Psicología,21,M,2,10,97.5,No,7.4,12,1,5.8,100.0
2038,UBA,Economía,19,F,1,10,61.3,Si,7.9,6,0,7.1,98.1
2039,UTN,Derecho,25,F,6,18,79.3,Si,7.4,45,4,5.4,89.8
2040,UNLP,Economía,17,M,6,17,73.3,No,10.0,30,1,8.6,100.0
2041,UNSAM,Derecho,21,F,3,20,86.1,No,7.7,19,2,7.0,100.0
2044,UBA,Ingeniería,25,M,2,16,74.4,No,6.9,14,3,5.2,100.0
2045,UNC,Ingeniería,18,F,1,11,78.2,No,7.8,0,0,6.3,100.0
2046,UNSAM,Derecho,23,M,4,4,78.9,Si,8.2,23,0,8.0,100.0
2047,UTN,Ingeniería,24,M,6,28,94.2,Si,10.0,33,2,8.1,100.0
2048,UNLaM,Medicina,31,M,1,15,72.4,Si,6.7,2,0,6.0,97.2
2049,UNSAM,Medicina,26,F,4,21,80.6,Si,7.5,27,7,3.6,100.0
2050,UNLaM,Medicina,23,Otro,3,16,91.4,Si,7.0,18,0,7.4,97.2
2051,UTN,Derecho,21,M,3,11,77.2,Si,8.8,24,1,6.9,100.0
2052,UNC,Ingeniería,30,F,4,14,87.0,No,10.0,19,1,8.2,100.0
2053,UTN,Medicina,31,M,2,5,81.0,Si,5.3,11,2,4.3,91.7
2054,UNSAM,Economía,19,F,2,9,80.1,No,5.7,13,0,5.4,84.5
2055,UNSAM,Medicina,30,M,5,17,64.9,Si,7.8,32,1,6.6,100.0
2056,UNC,Psicología,22,F,2,8,100.0,No,8.6,14,1,7.5,100.0
2057,UNC,Derecho,26,Otro,4,14,78.1,Si,7.1,23,1,5.4,100.0
2058,UNSAM,Ingeniería,29,M,3,14,64.7,No,8.5,23,0,7.0,100.0
2059,UNLaM,Ingeniería,26,M,3,17,80.2,No,7.7,19,1,6.5,94.1
2061,UBA,Ciencia De Datos,17,M,6,18,81.9,Si,8.4,36,4,5.3,100.0
2062,UNLP,Economía,21,M,3,9,74.7,Si,7.5,22,4,4.8,86.4
2063,UNC,Ingeniería,19,M,4,17,62.0,No,7.7,31,2,6.7,100.0
2064,UNC,Ingeniería,19,Otro,6,20,75.8,Si,10.0,35,0,8.3,100.0
2065,UBA,Derecho,22,M,4,13,56.6,Si,7.0,22,1,6.5,95.8
